Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,Combined_ARIA_Mileage,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,carname
Mahindra,Xuv300,1.5 W8 (O) Amt,1269131,1497.0,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42.0,Diesel,1617.0,3995.0,1821.0,SUV,5.0,15.1,17.19,20.0,,6.0,180.0,Ventilated Disc,Ventilated Disc,MacPherson Strut with anti-roll bar,Twist beam suspension with coil spring,1520.0,1525.0,205/65 R16,205/65 R16,Yes,All Windows,No,Yes,115bhp@3750rpm,300Nm@1500rpm,Yes,Yes,Yes,Yes,5.0,Leather,Automatic,2600.0,205/65 R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,,Yes,Manual,259.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Manual,Yes,Manual,Digital,Yes,5.3,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,1750.0,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,Yes,Front & rear sensors with 360 degree view,Yes,Yes,No,No,No,Touch Sensitive,Multifunction Steering Wheel,No,Yes,Semi Automatic Adjustment,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Mahindra-Xuv300
Mahindra,Xuv300,1.5 W6 Amt,999000,1497.0,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42.0,Diesel,1617.0,3995.0,1821.0,SUV,5.0,15.1,17.19,20.0,,6.0,180.0,Ventilated Disc,Ventilated Disc,MacPherson Strut with anti-roll bar,Twist beam suspension with coil spring,1520.0,1525.0,205/65 R16,205/65 R16,Yes,All Windows,Yes,Yes,115bhp@3750rpm,300Nm@1500rpm,Yes,Yes,Yes,Yes,5.0,Leather,AMT,2600.0,205/65 R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,,Yes,Manual,259.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Manual,Yes,Manual,Digital,Yes,5.3,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,No,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,1750.0,"Front passenger frontal airbag, Driver frontal airbag",Yes,Yes,Yes,No,2.0,,Yes,Rear sensors with camera,Yes,Yes,No,No,No,Touch Sensitive,Multifunction Steering Wheel,No,No,Manual Adjustment,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Mahindra-Xuv300
Renault,Lodgy,85 Ps Std,863299,1461.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50.0,Diesel,1697.0,4498.0,1751.0,MUV,4.0,21.04,17.19,21.04,1299 kg,5.0,174.0,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1490.0,1478.0,185 / 65 R15,185 / 65 R15,Electro-Hydraulic,No,No,No,85PS@3750rpm,200Nm@1900rpm,Digital,Analog,Analog,Yes,8.0,Fabric,Manual,2810.0,R15,No,Yes,Not on offer,No,Yes,,No,Internal,207.0,No,No,Yes,Digital,Centre,Yes,Front,No,1 years /30000 Kms (years/distance whichever comes first),No,Internal,Digital,Manual,Analog + Digital,Yes,5.55,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,No,No,No,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,No,No,1338.0,No,Yes,Yes,No,No,0.0,,Rake,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Renault-Lodgy
Renault,Lodgy,85 Ps Rxe 8 Seater,964199,1461.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50.0,Diesel,1697.0,4498.0,1751.0,MUV,4.0,21.04,17.19,21.04,1299 kg,5.0,174.0,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam with Anti roll bars,1490.0,1478.0,185 / 65 R15,185 / 65 R15,Electro-Hydraulic,All Windows,No,Remote,85PS@3750rpm,200Nm@1900rpm,Digital,Analog,Analog,Yes,8.0,Fabric,Manual,2810.0,R15,No,2,Not on offer,No,Yes,2 years /50000 Kms (years/distance whichever comes first),No,Internal,207.0,No,Yes,Yes,Digital,Front,Yes,Front,No,1 years /30000 Kms (years/distance whichever comes first),No,Internal,Digital,Manual,Analog + Digital,Yes,5.55,Yes,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,No,No,No,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,No,Yes,1338.0,No,Yes,Yes,Yes,No,0.0,,Rake,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Renault-Lodgy
Renault,Lodgy,Stepway Rxz 110Ps 8-Seater,1211599,1461.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50.0,Diesel,1697.0,4498.0,1751.0,MUV,4.0,21.04,17.19,19.98,1338 kg,6.0,174.0,Ventilated Disc,Drum,2-link double-wishbone aluminum-alloy suspension with aluminum subframe,3-link rigid axle with coil spring,1490.0,1478.0,185/65 R15,185/65 R15,Electro-Hydraulic,All Windows,No,Remote,110PS@4000rpm,245Nm@1750rpm,Digital,Analog,Analog,Yes,5.0,Leather,Manual,2810.0,185/65 R15,No,3,DVD Player with USB & Aux-in,Yes,Yes,2 years /50000 Kms (years/distance whichever comes first),Yes,Internal,759.0,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,No,1 years /30000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.55,Yes,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,No,No,No,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,No,1750.0,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,No,2.0,,Rake,Rear sensors with camera,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Manual Adjustment,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Renault-Lodgy
Renault,Lodgy,Stepway Rxz 110Ps 7-Seater,1211599,1461.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50.0,Diesel,1697.0,4498.0,1751.0,MUV,4.0,21.04,17.19,19.98,1368 kg,6.0,174.0,Ventilated Disc,Drum,2-link double-wishbone aluminum-alloy suspension with aluminum subframe,"3 link, coil spring suspension",1490.0,1478.0,185/65 R15,185/65 R15,Electro-Hydraulic,All Windows,No,Remote,110PS@4000rpm,245Nm@1750rpm,Digital,Analog,Analog,Yes,7.0,Leather,Manual,2810.0,185/65 R15,No,3,DVD Player with USB & Aux-in,Yes,Yes,2 years /50000 Kms (years/distance whichever comes first),Yes,Internal,207.0,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,No,1 years /30000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.55,Yes,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,No,No,No,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,No,1750.0,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,No,2.0,,Rake,Rear sensors with camera,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Manual Adjustment,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Renault-Lodgy
Renault,Lodgy,Stepway Rxl 85Ps 8-Seater,1053899,1461.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50.0,Diesel,1697.0,4498.0,1751.0,MUV,4.0,21.04,17.19,21.04,1299 kg,5.0,174.0,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1490.0,1478.0,185/65 R16,185/65 R16,Electro-Hydraulic,All Windows,No,Remote,85PS@3750rpm,200Nm@1900rpm,Digital,Analog,Analog,Yes,8.0,Leather,Manual,2810.0,185/65 R16,No,2,CD Player with USB & Aux-in,Yes,Yes,2 years /50000 Kms (years/distance whichever comes first),Yes,Internal,207.0,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,No,1 years /30000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.55,Yes,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,No,No,Yes,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,No,1338.0,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,Rake,Rear sensors with camera,No,Yes,No,No,No,Touch Sensitive,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Renault-Lodgy
Renault,Lodgy,Stepway Rxz 85Ps 8-Seater,1130099,1461.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50.0,Diesel,1697.0,4498.0,1751.0,MUV,4.0,21.04,17.19,21.04,1299 kg,5.0,174.0,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1490.0,1478.0,185/65 R16,185/65 R16,Electro-Hydraulic,All Windows,No,Remote,85PS@3750rpm,200Nm@1900rpm,Digital,Analog,Analog,Yes,8.0,Leather,Manual,2810.0,185/65 R16,No,3,CD Player with USB & Aux-in,Yes,Yes,2 years /50000 Kms (years/distance whichever comes first),Yes,Internal,207.0,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,No,1 years /30000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.55,Yes,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,No,No,Yes,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,No,1338.0,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,Rake,Rear sensors with camera,No,Yes,No,No,No,Touch Sensitive,Yes,Yes,Yes,Manual Adjustment,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Renault-Lodgy
Renault,Lodgy,85 Ps Rxe 7 Seater,964199,1461.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50.0,Diesel,1697.0,4498.0,1751.0,MUV,4.0,21.04,17.19,21.04,1299 kg,5.0,174.0,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam with Anti roll bars,1490.0,1478.0,185 / 65 R15,185 / 65 R15,Electro-Hydraulic,All Windows,No,Remote,85PS@3750rpm,200Nm@1900rpm,Digital,Analog,Analog,Yes,7.0,Fabric,Manual,2810.0,R15,No,2,Not on offer,No,Yes,2 years /50000 Kms (years/distance whichever comes first),No,Internal,207.0,No,Yes,Yes,Digital,Front,Yes,Front,No,1 years /30000 Kms (years/distance whichever comes first),No,Internal,Digital,Manual,Analog + Digital,Yes,5.55,Yes,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,Yes,No,No,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,No,Yes,1338.0,No,Yes,Yes,Yes,No,0.0,,Rake,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Renault-Lodgy
Volkswagen,Vento,Trendline 1.6 (P),876500,1598.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55.0,Petrol,1467.0,4390.0,1699.0,Sedan,5.0,12.1,17.19,16.09,1140 kg,5.0,163.0,Ventilated Disc,Drum,McPherson strut with stabiliser bar,Semi-independent trailing arm,1457.0,1500.0,175/70R14,175/70R14,Electric Power,All Windows,No,No,105PS@5250rpm,153Nm@3800rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2553.0,175/70R14,No,Yes,Not on offer,No,No,2 years / Unlimited Kms,No,Internal,494.0,No,Yes,Yes,Digital,Front & Rear,No,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",No,Push to Open,Digital,Manual,Analog + Digital,Yes,5.4,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,No,Yes,No,No,No,Normal,Yes,No,No,No,No,No,No,No,Yes,All Rows,1680.0,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,2.0,,"Rake, Reach",Rear sensors,Yes,No,No,No,No,No,No,No,No,Manual Adjustment,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Volkswagen-Vento
Volkswagen,Vento,Highline 1.6 (P),999900,1598.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55.0,Petrol,1467.0,4390.0,1699.0,Sedan,4.0,15.1,17.19,16.09,1140 kg,5.0,163.0,Ventilated Disc,Drum,McPherson strut with stabiliser bar,Semi-independent trailing arm,1457.0,1500.0,185/60R15,185/60R15,Electric Power,All Windows,No,Remote,105PS@5250rpm,153Nm@3800rpm,Digital,Analog,Analog,Yes,5.0,Leather,Manual,2553.0,185/60R15,No,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"With Remote, Internal",494.0,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Push to Open,Digital,Manual,Analog + Digital,Yes,5.4,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,All Rows,1680.0,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,"Rake, Reach",Rear sensors with camera,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,No,Manual Adjustment,No,Yes,No,Cup Holders,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Volkswagen-Vento
Volkswagen,Vento,Comfortline 1.6 (P),999900,1598.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55.0,Petrol,1467.0,4390.0,1699.0,Sedan,4.0,15.1,17.19,16.09,1137 kg,5.0,163.0,Ventilated Disc,Drum,McPherson strut with stabiliser bar,Semi-independent trailing arm,1457.0,1500.0,185/60R15,185/60R15,Electric Power,All Windows,No,Remote,105PS@5250rpm,153Nm@3800rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2553.0,185/60R15,No,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,No,"Internal, With Remote",494.0,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Push to Open,Digital,Manual,Analog + Digital,Yes,5.4,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,All Rows,1680.0,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,2.0,,"Rake, Reach",Rear sensors,Yes,Yes,No,No,No,No,No,Yes,No,Manual Adjustment,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Volkswagen-Vento
Volkswagen,Vento,Highline 1.2 (P) Dsg,1197500,1197.0,4.0,2.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55.0,Petrol,1467.0,4390.0,1699.0,Sedan,4.0,15.1,17.19,18.19,1179 kg,7.0,163.0,Ventilated Disc,Drum,McPherson strut with stabiliser bar,Semi-independent trailing arm,1457.0,1500.0,185/60R15,185/60R15,Electric Power,All Windows,No,Remote,105PS@5000rpm,175Nm@1500-4100rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2553.0,185/60R15,No,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"With Remote, Internal",494.0,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Push to Open,Digital,Manual,Analog + Digital,Yes,5.4,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,No,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,All Rows,1720.0,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,No,2.0,,"Rake, Reach",Rear sensors with camera,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,No,Manual Adjustment,No,Yes,No,Cup Holders,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Volkswagen-Vento
Volkswagen,Vento,Highline Plus 1.2 (P) Dsg,1449500,1197.0,4.0,2.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55.0,Petrol,1467.0,4390.0,1699.0,Sedan,4.0,15.1,17.19,18.19,1174 kg,7.0,163.0,Ventilated Disc,Drum,McPherson strut with stabiliser bar,Semi-independent trailing arm,1457.0,1500.0,185/60R15,185/60R15,Electric Power,All Windows,No,Remote,105PS@5000rpm,175Nm@1500-4100rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2553.0,185/60R15,No,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"With Remote, Internal",494.0,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Push to Open,Digital,Manual,Analog + Digital,Yes,5.4,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,No,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,All Rows,1720.0,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,No,2.0,,"Rake, Reach",Rear sensors with camera,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,No,Manual Adjustment,No,Yes,No,Cup Holders,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Volkswagen-Vento
Volkswagen,Vento,Trendline 1.5 (D),958500,1498.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55.0,Diesel,1467.0,4390.0,1699.0,Sedan,4.0,15.1,17.19,20.64,1193 kg,5.0,163.0,Ventilated Disc,Drum,McPherson strut with stabiliser bar,Semi-independent trailing arm,1457.0,1500.0,175/70R14,175/70R14,Electric Power,All Windows,No,No,105PS@4400rpm,250Nm@1500-2500rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2553.0,175/70R14,No,Yes,Not on offer,No,No,2 years / Unlimited Kms,No,Internal,494.0,No,Yes,Yes,Digital,Front & Rear,No,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",No,Push to Open,Digital,Manual,Analog + Digital,Yes,5.4,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,No,Yes,No,No,No,Normal,Yes,No,No,No,No,No,No,No,Yes,All Rows,1750.0,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,2.0,,"Rake, Reach",Rear sensors,Yes,No,No,No,No,No,No,No,No,Manual Adjustment,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Volkswagen-Vento
Volkswagen,Vento,Comfortline 1.5 (D),999900,1498.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55.0,Diesel,1467.0,4390.0,1699.0,Sedan,4.0,15.1,17.19,20.64,1208 kg,5.0,163.0,Ventilated Disc,Drum,McPherson strut with stabiliser bar,Semi-independent trailing arm,1457.0,1500.0,185/60R15,185/60R15,Electric Power,All Windows,No,Remote,105PS@4400rpm,250Nm@1500-2500rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2553.0,185/60R15,No,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,No,"Internal, With Remote",494.0,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Push to Open,Digital,Manual,Analog + Digital,Yes,5.4,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,All Rows,1750.0,"Front passenger frontal airbag, Driver frontal airbag",Yes,No,Yes,Yes,2.0,,"Rake, Reach",Rear sensors,Yes,Yes,No,No,No,No,No,Yes,No,Manual Adjustment,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Volkswagen-Vento
Volkswagen,Vento,Highline 1.5 (D),1210500,1498.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,55.0,Diesel,1467.0,4390.0,1699.0,Sedan,4.0,15.1,17.19,20.64,1211 kg,5.0,163.0,Ventilated Disc,Drum,McPherson strut with stabiliser bar,Semi-independent trailing arm,1457.0,1500.0,185/60R15,185/60R15,Electric Power,All Windows,No,Remote,105PS@4400rpm,250Nm@1500-2500rpm,Digital,Analog,Analog,Yes,5.0,Leather,Manual,2553.0,185/60R15,No,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"With Remote, Internal",494.0,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Push to Open,Digital,Manual,Analog + Digital,Yes,5.4,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,All Rows,1750.0,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,"Rake, Reach",Rear sensors with camera,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,No,Manual Adjustment,No,Yes,No,Cup Holders,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,Volkswagen-Vento
Volkswagen,Vento,Highline 1.5 (D) Dsg,1336500,1498.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55.0,Diesel,1467.0,4390.0,1699.0,Sedan,4.0,15.1,17.19,21.5,1211 kg,7.0,163.0,Ventilated Disc,Drum,McPherson strut with stabiliser bar,Semi-independent trailing arm,1457.0,1500.0,185/60R15,185/60R15,Electric Power,All Windows,No,Remote,105PS@4400rpm,250Nm@1500-2500rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2553.0,185/60R15,No,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"With Remote, Internal",494.0,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Push to Open,Digital,Manual,Analog + Digital,Yes,5.4,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,No,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,All Rows,1770.0,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,No,2.0,,"Rake, Reach",Rear sensors with camera,Yes,Yes,No,No,No,Touch Sensitive,Multifunction Steering Wheel,Yes,No,Manual Adjustment,No,Yes,No,Cup Holders,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,Volkswagen-Vento
Volkswagen,Vento,Highline Plus 1.5 (D) Dsg,1317500,1498.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55.0,Diesel,1467.0,4390.0,1699.0,Sedan,4.0,15.1,17.19,20.64,1211 kg,5.0,163.0,Ventilated Disc,Drum,Mc Pherson Strut with stabiliser bar,Semi-independent trailing arm,1457.0,1500.0,185/60R15,185/60R15,Electric Power,All Windows,No,Remote,105PS@4400rpm,250Nm@1500-2500rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2553.0,185/60R15,No,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"With Remote, Internal",494.0,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Push to Open,Digital,Manual,Analog + Digital,Yes,5.4,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,No,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,All Rows,1750.0,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,"Rake, Reach",Rear sensors with camera,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,No,Manual Adjustment,No,Yes,No,Cup Holders,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Volkswagen-Vento
